course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio,community_avg_rating,community_review_count,community_avg_comment_length,latest_review_at
ICE3311,智能物联网,电子信息与电气工程学院,3.0,1,1,23,40.0,1,"必修,交叉课程",afternoon,0.0,0.0,1.0,1.0,111.0,2022/09/10 02:26
ICE3608,移动互联网,电子信息与电气工程学院,4.0,1,1,32,50.0,1,"交叉课程,限选",afternoon,0.0,0.0,5.0,3.0,105.7,2025/12/03 21:14
ICE4301,媒体智能高级专题,电子信息与电气工程学院,2.0,1,1,26,45.0,1,"必修,交叉课程",afternoon,0.0,0.0,1.0,3.0,31.0,2025/11/27 16:10
NIS2312,信息安全的数学基础（1）,电子信息与电气工程学院,3.0,1,1,68,53.0,1,"必修,交叉课程",morning,0.0,0.0,4.7,10.0,170.3,2026/01/13 16:41
NIS3316,信息安全综合实践,电子信息与电气工程学院,3.0,1,1,72,50.0,1,"必修,交叉课程",afternoon,0.0,0.0,4.333,6.0,126.2,2024/01/17 15:24
CHEM3001,电介质物理及功能材料应用,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,5.0,3.0,150.3,2024/12/09 10:49
EE2521,工程实践与科技创新Ⅲ-B,电气工程学院,2.0,2,2,75,37.5,1,限选,afternoon,0.0,0.0,3.5,6.0,179.5,2025/09/04 17:16
EE2524,工程实践与科技创新III-H,电气工程学院,2.0,1,1,25,25.0,1,限选,afternoon,0.0,0.0,4.857,7.0,153.1,2026/03/04 17:17
EE3304,电力电子技术基础,电气工程学院,3.0,4,4,240,29.5,1,必修,morning,0.0,0.0,3.724,29.0,217.9,2026/04/16 12:56
EE3310,电气工程基础（1）,电气工程学院,4.0,4,4,234,29.5,1,必修,morning,0.0,0.0,3.258,31.0,211.2,2026/01/24 20:17
EE3320,新能源与新型电力系统,电气工程学院,2.0,1,1,90,45.0,1,交叉课程,morning,0.0,0.0,2.0,4.0,189.2,2026/01/25 01:14
EE3324,电机学（下）,电气工程学院,2.0,4,4,232,29.5,1,必修,morning,0.0,0.0,4.12,25.0,136.1,2026/01/26 22:20
EE3325,高电压技术,电气工程学院,2.0,4,4,232,29.5,1,必修,afternoon,0.0,0.0,3.8,25.0,159.6,2026/01/25 00:58
EE3326,无线电能传输基础及应用,电气工程学院,2.0,1,1,82,45.0,1,交叉课程,afternoon,0.0,0.0,2.8,5.0,406.8,2026/01/27 15:36
EE3331,智慧能源,电气工程学院,2.0,1,1,90,45.0,1,交叉课程,morning,0.0,0.0,5.0,4.0,186.2,2026/01/21 19:04
EE3332,储能前沿技术,电气工程学院,2.0,1,1,84,45.0,1,交叉课程,morning,0.0,0.0,2.0,12.0,413.1,2026/01/21 17:08
EE3528,工程实践与科技创新III-I,电气工程学院,2.0,1,1,12,25.0,1,限选,afternoon,0.0,0.0,2.0,2.0,120.5,2023/01/12 16:21
EE3901,电工与电子技术（B类）,电气工程学院,3.0,1,1,40,36.0,1,必修,afternoon,0.0,0.0,5.0,4.0,282.0,2025/01/22 09:35
EE4302,变电站电气部分课程设计,电气工程学院,2.0,1,1,17,17.0,1,限选,afternoon,0.0,0.0,5.0,1.0,137.0,2024/03/10 13:10
EE4303,电磁场数值计算,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,5.0,2.0,130.0,2024/02/16 17:30
EE4304,电磁兼容技术,电气工程学院,2.0,1,1,46,25.0,1,限选,morning,0.0,0.0,1.0,2.0,139.0,2024/01/18 12:59
EE4305,电机的DSP控制课程设计,电气工程学院,2.0,1,1,16,17.0,1,限选,afternoon,0.0,0.0,,,,
EE4306,电机设计,电气工程学院,2.0,1,1,23,25.0,1,限选,afternoon,0.0,0.0,,,,
EE4307,电力系统潮流计算机分析,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,3.0,2.0,52.0,2024/10/08 17:08
EE4308,电力系统优化运行与市场化,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,5.0,1.0,25.0,2024/01/25 19:02
EE4309,电气传动综合实验,电气工程学院,2.0,1,1,17,17.0,1,限选,afternoon,0.0,0.0,,,,
EE4310,输变电设备智能化状态预测与检修决策,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,5.0,1.0,410.0,2025/01/17 01:12
EE4311,电气设备综合实验,电气工程学院,2.0,1,1,17,17.0,1,限选,afternoon,0.0,0.0,,,,
EE4312,电气系统综合实验,电气工程学院,2.0,1,1,17,17.0,1,限选,afternoon,0.0,0.0,,,,
EE4313,电网数字化保护控制技术及应用,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,,,,
EE4314,高压数字测量系统课程设计,电气工程学院,2.0,1,1,16,17.0,1,限选,afternoon,0.0,0.0,5.0,1.0,53.0,2024/01/25 19:06
EE4315,继电保护课程设计,电气工程学院,2.0,1,1,17,17.0,1,限选,afternoon,0.0,0.0,,,,
EE4316,能源互联网规划、运行与交易基础,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,,,,
EE4320,区块链技术及其在能源互联网的应用,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,5.0,2.0,208.5,2025/01/17 01:00
EE4321,电力系统规划,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,1.0,1.0,69.0,2025/12/30 19:33
EE4322,电力信息经济理论与实务,电气工程学院,2.0,1,1,50,25.0,1,限选,morning,0.0,0.0,,,,
EE4323,电气工程前沿导论,电气工程学院,2.0,3,3,54,18.0,1,限选,mixed,0.0,0.0,,,,
AE6001,民用航空发动机原理(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
AE6002,叶轮机械非定常流动(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
AE6004,飞行力学(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
AE6102,系统工程(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
AE6103,俄语(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,5.0,1.0,61.0,2023/11/08 23:05
AE6104,飞行器强度计算(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
AE6108,凸优化与航空航天应用(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
AE6701,高等传热学(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
AE6704,民用飞机飞行过程设计、组织与管理(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
AE7602H,高等空气动力学(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,1.0,1.0,76.0,2023/06/03 15:50
AE8102,复合材料力学导论(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
AE8104,复合材料有限元分析(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
AE8106,流体力学(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,5.0,1.0,49.0,2023/11/08 23:06
AE8107,航空发动机原理与结构(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
AE8115,产品生命周期管理(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
AE8119,计算机辅助设计（研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,5.0,1.0,502.0,2023/09/20 12:46
AE8120,最优化方法与最优制导(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,5.0,1.0,83.0,2025/01/04 15:10
AE8121,航天系统工程(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
AE8123,导航原理(研）,研究生院,3.0,1,1,1,5.0,1,nan,morning,0.0,0.0,,,,
AE8124,固体力学(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
AE8128,流体力学中的数学物理方法(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
AE8601,结构动力学(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
AE8605,智能无人集群系统(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
AE8606,卫星控制系统建模仿真与数字孪生技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
AE9102,航空人为因素及人机工效(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
AE9401,民用飞机和系统开发流程和实例(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,1.0,0.0,,,,
AE9602,航空电子系统原理与技术(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
AE9604,神经网络与深度学习(研）,研究生院,2.0,1,1,1,5.0,1,nan,mixed,0.0,0.0,,,,
AGRI6001,运动草坪管理(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0,,,,
AGRI6002,设施园艺环境生物工程(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0,,,,
AGRI6003,分子遗传学(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0,,,,
AGRI6007,葡萄与葡萄酒概论(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0,5.0,1.0,60.0,2023/08/02 20:07
AGRI6008,高级植物栽培生理学(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0,,,,
AGRI6010,葡萄酒化学与工艺(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
AGRI6011,园艺产品采后生物学(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0,,,,
AGRI6025,农业推广理论与实践(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0,,,,
AGRI6027,现代农业创新与乡村振兴战略(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0,,,,
AGRI6028,发展理论与实践(研）,研究生院,2.0,1,1,0,2.0,1,nan,afternoon,0.0,0.0,5.0,2.0,44.0,2024/03/29 15:42
AGRI8001,园艺科学进展(研）,研究生院,2.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
ASCI7001,细胞分子生物学(研）,研究生院,2.0,1,1,0,2.0,1,nan,morning,0.0,0.0,,,,
ASCI7007,动物分子病原学(研）,研究生院,2.0,1,1,0,3.0,1,nan,evening,0.0,0.0,,,,
ASCI8001,动物营养与饲料科学研究进展(研）,研究生院,2.0,1,1,0,2.0,1,nan,morning,0.0,0.0,,,,
ASTR6001,天体物理宇宙学导论(研）,研究生院,4.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
ASTR6004H,星系动力学(研）,研究生院,4.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
ASTR6006H,天体物理中的辐射机制(研）,研究生院,4.0,1,1,2,10.0,1,nan,afternoon,0.0,0.0,,,,
ASTR8102,实测天体物理（研）,研究生院,4.0,1,1,0,10.0,1,nan,evening,0.0,0.0,,,,
ASTR8104,天体物理中的数量级估算(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0,5.0,1.0,266.0,2025/02/18 11:09
ASTR8107,行星天体物理学(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0,,,,
ASTR8403,星系结构与动力学前沿课题讨论(研）,研究生院,2.0,1,1,1,10.0,1,nan,morning,0.0,0.0,,,,
AU6008,人工神经网(研）,研究生院,2.0,1,1,0,20.0,1,nan,evening,0.0,0.0,2.0,1.0,49.0,2026/03/02 17:10
AU6017,博弈论基础与应用(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
AU7003,高级机器人技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,1.0,1.0,96.0,2023/01/23 16:15
AU7010,IT项目管理(研）,研究生院,2.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0,,,,
AU7011,系统辨识(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
AU7013H,线性系统理论(研）,研究生院,3.0,1,1,0,20.0,1,nan,morning,0.0,0.0,3.5,2.0,264.0,2025/12/23 15:03
AU7016,运筹与优化（研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0,,,,
AU7018H,自适应控制(研）,研究生院,2.0,1,1,0,20.0,1,nan,morning,0.0,0.0,,,,
AU7021,学习与控制中的优化(研）,研究生院,3.0,1,1,3,20.0,1,nan,afternoon,0.0,0.0,,,,
AU7022H,系统与控制中的随机方法(研）,研究生院,3.0,1,1,4,15.0,1,nan,morning,0.0,0.0,4.857,7.0,135.7,2026/01/31 21:10
AU7024,信息物理系统(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0,5.0,1.0,231.0,2025/01/26 21:40
AU7032,高等优化方法(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0,,,,
AU7033,仿生机器人(研）,研究生院,2.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
AU7045,网络科学(研）,研究生院,2.0,1,1,0,10.0,1,nan,mixed,0.0,0.0,,,,
BIO6002,实验动物学(研）,研究生院,2.0,1,1,0,2.0,1,nan,afternoon,0.0,0.0,,,,
BIO6003,科学研究规范(研）,研究生院,2.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
BIO6102,高级生物化学(研）,研究生院,3.0,2,2,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BIO6202H,结构生物学(研）,研究生院,2.0,2,2,0,5.0,1,nan,evening,0.0,0.0,5.0,1.0,172.0,2023/01/26 00:44
BIO6204,高级免疫学(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BIO6301,动植物基因表达调控(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BIO6303,微生物生理学（研）,研究生院,2.0,2,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BIO8104,生化分析与分离工程(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
BIO8202,遗传与发育(研）,研究生院,3.0,2,2,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BIO8204,微生物感染与免疫(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BIO8302,分子信号传导(研）,研究生院,3.0,2,2,0,5.0,1,nan,afternoon,0.0,0.0,5.0,1.0,101.0,2023/01/26 00:49
BIO8303,海洋微生物学(研）,研究生院,2.0,1,1,0,2.0,1,nan,morning,0.0,0.0,,,,
BIOE6102H,合成生物学(研）,研究生院,2.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
BIOE6203,生物过程与产品工程(研）,研究生院,2.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
BIOE6301,现代生物工程(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BIOE8401,微生物资源与环境工程前沿(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BIOE8402,水质微生物学与过程控制(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BIOE8403,纳米生物医学(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BME5105,生物力学II(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BME6002H,生物医学光子学,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BME6003H,神经影像学(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BME6006,纳米诊断技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BME6007,癌症基本原理(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME6009H,生物医学信号处理与数据分析(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BME6010,生物医学实验设计与分析(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME7002,最优估计理论与系统辨识（研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,5.0,1.0,252.0,2024/03/07 14:55
BME7003,生物分子功能原理(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME7005,神经生物学(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME7106,神经接口技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME7107,介入放射学基础(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BME7109,多维医学图像处理与可视化(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME7201,纳米生物材料测量与表征(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME7202,分子影像学技术与探针(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME8008,临床医学概要(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BME8009,医疗器械监管科学导论(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME8102,人体运动建模与分析(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME8106,物理治疗技术及临床应用(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME8113,先进术中成像和导航(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BME8116,神经调控技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BME8118,即时检测原理与技术(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BME8119,光学相干层析成像（OCT）(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
BME8206,微流控基础、应用及实践(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
BME8302,人类疾病动物模型(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
BUSS8101,财务报表分析(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0,,,,
BUSS8348,科技创新政策(研）,研究生院,1.0,1,1,0,3.0,1,nan,morning,0.0,0.0,,,,
CE6002H,弹塑性力学(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0,4.5,2.0,114.5,2024/12/26 19:14
CE6003,防灾工程学(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0,,,,
CE6203,结构稳定理论(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0,,,,
CE6204,新型空间结构(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0,,,,
CE8010,土木工程原位测试技术(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0,,,,
CE8016,工程系统碳排放分析(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0,,,,
CE8017,人工智能与智慧土木工程(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0,,,,
CE8022,土木工程创新实验(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0,,,,
CE8101,地基处理(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0,,,,
CE8105,高等岩石力学(研）,研究生院,2.0,1,1,0,6.0,1,nan,evening,0.0,0.0,,,,
CE8106,海洋岩土工程(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0,,,,
CE8107,滑坡工程学(研）,研究生院,3.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0,,,,
CE8109,环境岩土工程学(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0,,,,
CE8110,基础工程新进展(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0,,,,
CE8111,土力学专题(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0,,,,
CE8116,岩土工程中的耦合理论(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0,,,,
CE8117,桩基工程(研）,研究生院,2.0,1,1,0,6.0,1,nan,morning,0.0,0.0,,,,
CE8209,结构安全性和可靠性(研）,研究生院,2.0,1,1,0,6.0,1,nan,afternoon,0.0,0.0,,,,
CE8211,结构工程抗震(研）,研究生院,2.0,1,1,0,6.0,1,nan,mixed,0.0,0.0,,,,
CE8219,工程结构与仿生(研）,研究生院,3.0,1,1,0,6.0,1,nan,morning,0.0,0.0,,,,
CE8221,空间结构智能设计(研）,研究生院,3.0,1,1,0,6.0,1,nan,evening,0.0,0.0,,,,
CENG6101H,电化学工程(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
CENG6102,电化学过程研究方法(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
CENG6203,绿色化工(研）,研究生院,3.0,1,1,0,5.0,1,nan,evening,0.0,0.0,,,,
CENG6302,超临界流体技术原理和应用(研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
CENG6401,多相催化(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0,,,,
CHEM6102,应用光化学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
CHEM6201,高等有机化学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
CHEM6201H,高等有机化学(研）,研究生院,3.0,1,1,0,10.0,1,nan,morning,0.0,0.0,,,,
CHEM6202,现代有机合成（研）,研究生院,2.0,1,1,0,10.0,1,nan,evening,0.0,0.0,,,,
CHEM6205,物理有机化学（研）,研究生院,2.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
CHEM6401,现代科学分析与技术(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0,,,,
CHEM6402,现代色谱-质谱前沿技术及应用(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0,,,,
CHEM6501,高等高分子科学(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0,,,,
CHEM6502,高分子材料工程原理(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0,,,,
CHEM6506,同步辐射散射技术在高分子科学研究中的应用(研）,研究生院,3.0,1,1,0,10.0,1,nan,afternoon,0.0,0.0,,,,
CHEM6507,聚合物电解质(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
CHN6202,语音学与音系学(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0,,,,
CHN6205,语言类型学（研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0,,,,
CHN6305,文字学经典研究（研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0,,,,
CHN6503,古代文学经典研究（研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0,,,,
CHN6707,海外华人传记研究(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0,,,,
CHN6711,世界文学与中国现代文学（研）,研究生院,2.0,1,1,0,2.0,1,nan,mixed,0.0,0.0,,,,
CHN6712,20世纪中国文学导论(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0,,,,
CHN6804,汉语语言学导论(研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0,,,,
CHN6810,当代中国概况(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0,,,,
CHN6812,中国书画(研）,研究生院,2.0,1,1,0,2.0,1,nan,morning,0.0,0.0,,,,
CHN8101,文艺学前沿问题研究(研）,研究生院,2.0,1,1,0,1.0,1,nan,morning,0.0,0.0,,,,
CHN8803,汉语测试与教学评估(研）,研究生院,2.0,1,1,0,1.0,1,nan,afternoon,0.0,0.0,,,,
CIM8003,文化政策分析(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0,,,,
CS7303,图像处理与机器视觉(研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0,3.333,3.0,164.3,2025/01/07 15:01
CS7304H,统计学习理论与方法(研）,研究生院,3.0,1,1,1,10.0,1,nan,afternoon,0.0,0.0,3.0,1.0,199.0,2026/01/20 18:29
CS7307,计算机系统安全分析（研）,研究生院,3.0,1,1,0,10.0,1,nan,evening,0.0,0.0,4.6,5.0,141.6,2026/03/11 18:16
CS7308,区块链技术(研）,研究生院,3.0,1,1,1,15.0,1,nan,morning,0.0,0.0,4.333,6.0,219.0,2026/03/11 19:06
CS7331,高级计算机系统结构(研）,研究生院,3.0,1,1,2,10.0,1,nan,evening,0.0,0.0,5.0,1.0,75.0,2026/03/02 16:07
CS7342,并行理论(研）,研究生院,3.0,1,1,2,5.0,1,nan,afternoon,0.0,0.0,,,,
CS7343,应用代数(研）,研究生院,3.0,1,1,2,5.0,1,nan,evening,0.0,0.0,4.0,1.0,1674.0,2024/09/21 13:32
CS7346,大数据算法设计与分析(研）,研究生院,3.0,1,1,1,10.0,1,nan,evening,0.0,0.0,,,,
CS7351,传感系统原理与设计(研）,研究生院,2.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,5.0,1.0,332.0,2026/03/03 09:49
CS7354,开源软件技术与实践(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
CS7357,面向科学领域的智能算法(研）,研究生院,2.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
ECE6303J,光学与光子学,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
ECE6308J,现代光学实验(研）,研究生院,3.0,1,1,0,5.0,1,nan,morning,0.0,0.0,,,,
ECE6707J,现代数字大规模集成电路设计(研）,研究生院,3.0,1,1,0,5.0,1,nan,afternoon,0.0,0.0,,,,
ECE6903J,分布式机器学习系统(研）,研究生院,3.0,1,1,0,5.0,1,nan,mixed,0.0,0.0,,,,
ECOL6001,高级植物病理学-硕士(研）,研究生院,2.0,1,1,0,3.0,1,nan,morning,0.0,0.0,,,,
ECOL6004,土壤生态学(研）,研究生院,2.0,1,1,0,3.0,1,nan,afternoon,0.0,0.0,,,,
